event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL042014,AL042014,CRISTOBAL,2014,2014-08-23,2014-09-02,2014-08-23,,H1,Mild,H1,Mild,2014-08-24,2014-08-24,2014-08-24,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Turks and Caicos Islands,TCA,CHN,CHN-MBPV-20140824-064,,MISSING,,MISSING,35050,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBPV_ALL_ISL,MBPV_all_isl.htm:storm_row:64,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL072014,AL072014,FAY,2014,2014-10-10,2014-10-13,2014-10-10,,H1,Mild,H1,Mild,2014-10-12,2014-10-12,2014-10-12,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-20141012-065,,MISSING,,MISSING,63529,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:65,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,2014-10-14,2014-10-14,2014-10-14,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Anguilla,AIA,CHN,CHN-TQPF-20141014-062,,MISSING,,MISSING,13729,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,2014-10-13,2014-10-13,2014-10-13,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Antigua and Barbuda,ATG,CHN,CHN-TABA-20141013-059|CHN-TAPA-20141013-062,,MISSING,,MISSING,88765,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL,TABA_all_isl.htm:storm_row:59|TAPA_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,2014-10-18,2014-10-18,2014-10-18,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Bermuda,BMU,CHN,CHN-TXKF-20141018-066,,MISSING,,MISSING,63529,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:66,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,,,,CONFLICT,MULTIPLE_CHN_DATES,,CONFLICT,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-20141013-063|CHN-TKPK-20141014-062,,MISSING,,MISSING,47089,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:63|TKPK_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,2014-10-13,2014-10-13,2014-10-13,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Montserrat,MSR,CHN,CHN-TKMN-20141013-062,,MISSING,,MISSING,4711,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL082014,AL082014,GONZALO,2014,2014-10-11,2014-10-20,2014-10-11,,H4,Very Strong,H4,Very Strong,2014-10-14,2014-10-14,2014-10-14,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,British Virgin Islands,VGB,CHN,CHN-TUAN-20141014-064|CHN-TUPJ-20141014-064|CHN-TUVG-20141014-062,,MISSING,,MISSING,32962,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:64|TUPJ_all_isl.htm:storm_row:64|TUVG_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL042015,AL042015,DANNY,2015,2015-08-17,2015-08-24,2015-08-17,,H3,Strong,H3,Strong,2015-08-24,2015-08-24,2015-08-24,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,CHN,CHN-TDPD-20150824-062,,MISSING,,MISSING,70410,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052015,AL052015,ERIKA,2015,2015-08-24,2015-08-28,2015-08-24,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2015-08-27,2015-08-27,2015-08-27,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Antigua and Barbuda,ATG,CHN,CHN-TAPA-20150827-063,,MISSING,,MISSING,89409,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TAPA_ALL_ISL,TAPA_all_isl.htm:storm_row:63,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052015,AL052015,ERIKA,2015,2015-08-24,2015-08-28,2015-08-24,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2015-08-27,2015-08-27,2015-08-27,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,BOTH,CHN-TDPD-20150827-063|EMDAT-2015-0375-DMA,28000,OBSERVED,28594,OBSERVED,70410,persons,39.767079,40.610709,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TDPD_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TDPD_all_isl.htm:storm_row:63|row:531,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052015,AL052015,ERIKA,2015,2015-08-24,2015-08-28,2015-08-24,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2015-08-27,2015-08-27,2015-08-27,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-20150827-064|CHN-TKPK-20150827-063,,MISSING,,MISSING,47087,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:64|TKPK_all_isl.htm:storm_row:63,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052015,AL052015,ERIKA,2015,2015-08-24,2015-08-28,2015-08-24,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2015-08-27,2015-08-27,2015-08-27,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Montserrat,MSR,CHN,CHN-TKMN-20150827-063,,MISSING,,MISSING,4673,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:63,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL112015,AL112015,JOAQUIN,2015,2015-09-26,2015-10-15,2015-09-26,,H4,Very Strong,H4,Very Strong,,,,CONFLICT,MULTIPLE_CHN_DATES,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Bahamas,BHS,BOTH,CHN-MYEG-20151002-056|CHN-MYSM-20151003-063|EMDAT-2015-0479-BHS,6710,OBSERVED,6710,OBSERVED,385346,persons,1.741292,1.741292,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MYEG_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MYEG_all_isl.htm:storm_row:56|MYSM_all_isl.htm:storm_row:63|row:525,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL122015,AL122015,KATE,2015,2015-11-08,2015-11-13,2015-11-08,,H1,Mild,H1,Mild,,,,CONFLICT,MULTIPLE_CHN_DATES,,CONFLICT,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,,Bahamas,BHS,CHN,CHN-MYAB-20151110-084|CHN-MYSM-20151109-064,,MISSING,,MISSING,385346,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL,MYAB_all_isl.htm:storm_row:84|MYSM_all_isl.htm:storm_row:64,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052016,AL052016,EARL,2016,2016-08-02,2016-08-06,2016-08-02,,H1,Mild,H1,Mild,2016-08-04,2016-08-04,2016-08-04,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Belize,BLZ,BOTH,CHN-MZAC-20160804-048|EMDAT-2016-0284-BLZ,10355,OBSERVED,10355,OBSERVED,364705,persons,2.839281,2.839281,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MZAC_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MZAC_all_isl.htm:storm_row:48|row:1906,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL122016,AL122016,KARL,2016,2016-09-12,2016-09-26,2016-09-12,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2016-09-24,2016-09-24,2016-09-24,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-20160924-067,,MISSING,,MISSING,63449,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:67,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142016,AL142016,MATTHEW,2016,2016-09-28,2016-10-10,2016-09-28,,H5,Very Strong,H5,Very Strong,,,,CONFLICT,MULTIPLE_CHN_DATES,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Bahamas,BHS,BOTH,CHN-MYBS-20161006-071|CHN-MYEG-20161006-057|CHN-MYGF-20161006-079|CHN-MYIG-20161005-043|CHN-MYNN-20161006-056|EMDAT-2016-0355-BHS,,MISSING,,MISSING,388056,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MYBS_ALL_ISL|CHN_CURRENT_MYEG_ALL_ISL|CHN_CURRENT_MYGF_ALL_ISL|CHN_CURRENT_MYIG_ALL_ISL|CHN_CURRENT_MYNN_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MYBS_all_isl.htm:storm_row:71|MYEG_all_isl.htm:storm_row:57|MYGF_all_isl.htm:storm_row:79|MYIG_all_isl.htm:storm_row:43|MYNN_all_isl.htm:storm_row:56|row:1911,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142016,AL142016,MATTHEW,2016,2016-09-28,2016-10-10,2016-09-28,,H5,Very Strong,H5,Very Strong,2016-09-28,2016-09-28,2016-09-28,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-20160928-057,,MISSING,,MISSING,279598,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:57,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142016,AL142016,MATTHEW,2016,2016-09-28,2016-10-10,2016-09-28,,H5,Very Strong,H5,Very Strong,2016-09-28,2016-10-07,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H5,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Haiti,HTI,EMDAT,EMDAT-2016-0355-HTI,2100000,OBSERVED,2100439,OBSERVED,10671457,persons,19.678662,19.682776,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1912,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142016,AL142016,MATTHEW,2016,2016-09-28,2016-10-10,2016-09-28,,H5,Very Strong,H5,Very Strong,2016-09-27,2016-10-03,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H5,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Jamaica,JAM,EMDAT,EMDAT-2016-0355-JAM,125000,OBSERVED,125000,OBSERVED,2809915,persons,4.448533,4.448533,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:512,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142016,AL142016,MATTHEW,2016,2016-09-28,2016-10-10,2016-09-28,,H5,Very Strong,H5,Very Strong,2016-09-28,2016-09-28,2016-09-28,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Lucia,LCA,BOTH,CHN-TLPC-20160928-060|EMDAT-2016-0355-LCA,25000,OBSERVED,25000,OBSERVED,175646,persons,14.233174,14.233174,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TLPC_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TLPC_all_isl.htm:storm_row:60|row:1913,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
